city,housenumber,postcode,street,amenity,speciality,name,opening_hours,website,id,longitude,latitude,country,suburb,wheelchair,description,email,toilets_wheelchair,wheelchair_description
Berlin,43,14197,Rüdesheimer Straße,doctors,physiatry,Dr. med. Thomas Sonnen;Dr. med. Jürgen Kölling,,,8199219280,13.3121228,52.4691264,DE,Wilmersdorf,no,,,,
Berlin,8,14195,Breitenbachplatz,doctors,orthopaedics;surgery,COPV Chirurgisch Orthopädischer Praxisverbund,"""Mo bis Fr nach Vereinbarung""",https://www.copv.berlin/,8200085122,13.3083345,52.4673234,DE,Dahlem,no,,,,
Berlin,,12043,Innstraße,doctors,general,Andreas Büsing,"Mo 09:00-12:00, 16:00-18:00; Tu 09:00-14:00; Th 09:00-12:00, 17:00-18:00; Fr 09:00-12:00; We ""nach Vereinbarung""",,8207731323,13.4419597,52.4799914,,Neukölln,,,,,
Berlin,15,10963,Wilhelmstraße,doctors,internal,Gösta Prasse,"Mo-Fr 09:00-13:30, Mo 15:30-18:00",,8215826723,13.3886261,52.5027011,,Kreuzberg,,,,,
Berlin,17,10825,Bozener Straße,doctors,cardiology,Herzprofis,,https://herzprofis.de,8220748004,13.3383776,52.4869391,,,,,,,
Berlin,13/14,10825,Bozener Straße,doctors,general,Meraneum,,https://meraneum.de,8220753345,13.3384211,52.486624,,,,,,,
Berlin,20,10825,Innsbrucker Straße,doctors,child_psychiatry,Praxis am Volkspark Schöneberg,"We,Fr 09:00-12:00; Mo,Tu,Th 10:00-12:00,14:00-17:00",https://praxisamvolkspark.de/,8222300374,13.342181,52.4815302,DE,Schöneberg,no,,,,
Berlin,4,12161,Stubenrauchstraße,doctors,general;internal,Klaus Weber & Kathrin Fahl,"Mo,Tu,Th,Fr 08:00-11:30, Mo,Th 15:00-18:00, Tu 14:00-16:00",,8222836704,13.3270192,52.4692433,DE,Friedenau,,,,,
Berlin,16,12159,Schmargendorfer Straße,doctors,general,Hausarztpraxis Bernhardt,Mo 11:00-16:00; We-Fr 09:00-12:00,https://praxis-bernhardt.com,8222836709,13.3303327,52.471659,DE,Friedenau,,,praxis@dr-bernhardt.com,,
Berlin,131,10827,Hauptstraße,doctors,urology,Dr. med. R. Nabavi,"Mo,Tu,Th 09:00-12:00, 15:00-18:00; We,Fr 09:00-12:00",,8223127033,13.3534875,52.4843561,DE,Schöneberg,,,,,
Berlin,131,10827,Hauptstraße,doctors,ophthalmology,"Dr. med. Thomas Köppel, Dr. med. Dirk Hänisch","Mo,Tu,Th 09:00-12:00,15:00-18:00; Fr 09:00-12:00",http://www.augenaerzte-am-schloss.de,8223127034,13.3534375,52.4843174,DE,Schöneberg,,,,,
Berlin,131,10827,Hauptstraße,doctors,neurology,Dr. med. Gunnar Riemer,"Mo, Tu 09:00-12:00, 14:00-17:00; We 09:00-12:00, 14:00-16:00; Th 09:00-13:00",,8223127035,13.3534821,52.4843281,DE,Schöneberg,,,,,
Berlin,131,10827,Hauptstraße,doctors,psychiatry,W. Vetter,"""Sprechzeiten nach tel. Vereinbarung (Tel.: 781 38 57)""",,8223127036,13.3535267,52.4843988,DE,Schöneberg,,,,,
Berlin,131,10827,Hauptstraße,doctors,paediatrics,Praxis für Kinder- und Jugendmedizin,"Mo,Tu,Th 09:00-12:00,14:00-18:00; We,Fr 09:00-13:00",https://praxis-stich-boeckel.de/,8223127037,13.3535631,52.4844062,DE,Schöneberg,,,,,
Berlin,131,10827,Hauptstraße,doctors,gynaecology,Frauenärztin Dr. Nina Voß,"Mo 09:00-13:00,15:00-18:00; Tu 09:00-14:00; We,Fr 09:00-13:00; Th 13:00-18:00",https://www.frauenarzt-berlin-schoeneberg.de/,8223127038,13.3535928,52.4843849,DE,Schöneberg,,,,,
Berlin,131,10827,Hauptstraße,doctors,general,Shahin A. Mirkouhi,"Mo-Fr 08:00-13:00, Mo,Tu,Th 15:00-18:00",,8223127039,13.3535429,52.484375,DE,Schöneberg,,,,,
Berlin,124,10825,Martin-Luther-Straße,doctors,plastic_surgery,,,,8223127058,13.3446961,52.4802463,DE,Schöneberg,,,,,
Berlin,110,12439,Schnellerstraße,doctors,general,Praxis Carola Thumm-Söhle,"Mo,We 08:00-12:00,16:00-19:00; Tu,Fr 08:00-12:00; PH,Th,Sa,Su off",,8229091964,13.5172215,52.4546117,,,yes,"Carola Thumm-Söhle, Fachärztin für Allgemeinmedizin; Christian Ehresman (angestellter Arzt), Facharzt für Innere Medizin --Hausärztliche Versorgung--",schnellerstrasse.praxis@gmx.de,,
Berlin,8,10997,Lausitzer Platz,doctors,general,Dr. Barbara Piontek,"Mo,Th 09:00-12:00,15:00-19:00; Tu,Fr 09:00-12:00; We 16:00-19:00",,8237217018,13.4319753,52.4999624,DE,Kreuzberg,,,,,
Berlin,18,10715,Badensche Straße,doctors,internal,Internisten B18,"Mo,We,Th 08:00-18:00; Tu 08:00-20:00; Fr 08:00-16:00",http://www.internisten-B18.de,8245997144,13.3323717,52.4862603,DE,Wilmersdorf,,,,,
Berlin,18,10715,Badensche Straße,doctors,gynaecology,Gynäkologie und Geburtsmedizin,,,8245997145,13.3323717,52.4862101,DE,Wilmersdorf,,,,,
Berlin,18,10715,Badensche Straße,clinic,psychiatry,Panomarana Klinik,,https://www.panoramaklinikberlin.de/,8245997146,13.3323975,52.4862355,DE,Wilmersdorf,,,,,
Berlin,18,10715,Badensche Straße,doctors,ophthalmology,Dr. med. Dirk W. Baumhauer,,,8245997147,13.3324323,52.4862588,DE,Wilmersdorf,,,,,
Berlin,18,10715,Badensche Straße,doctors,dermatology,Dermatologische Praxis B18,,https://www.dermatologen-b18.de/,8245997148,13.3324725,52.4862552,DE,Wilmersdorf,,,,,
Berlin,18,10715,Badensche Straße,doctors,neurology;psychiatry,Holger Lieberodt;Dr. Sinje Frohberg,,,8245997149,13.3324484,52.4862258,DE,Wilmersdorf,,,,,
Berlin,18,10715,Badensche Straße,doctors,psychiatry,Praxis für Psychotherapie,,,8245997150,13.3324926,52.4862362,DE,Wilmersdorf,,,,,
Berlin,35,10825,Innsbrucker Straße,doctors,general,Hausarzt Innsbrucker Platz,"Mo,Tu,Th 08:00-12:30,15:00-18:00; We,Fr 08:00-12:30",https://www.hausarzt-innsbrucker.de/,8245997159,13.3434202,52.4802846,DE,Schöneberg,,,,,
Berlin,77,12101,Boelckestraße,doctors,,Dr. med Gabriele Strunz & Dr. med Matthias A. Schulze,"Mo,Tu,Th,Fr 08:00-12:00, Th 15:30-18:00",,8247501317,13.3773517,52.4767683,,Tempelhof,,,,,
Berlin,61,12623,Wilhelm-Blos-Straße,doctors,general,,"Mo,We 07:30-12:00; Tu,Th 14:00-19:00; PH off",,8252922029,13.6035862,52.4794227,,,no,,,,
Berlin,27,10961,Blücherstraße,doctors,orthopaedics,Orthopädie Kreuzberg,Mo-Fr 08:00-18:00,https://orthopaedie-kreuzberg.de/,8256733014,13.402144,52.4922815,DE,Kreuzberg,,,,,
Berlin,17,10825,Bozener Straße,doctors,neurology,Neurologie im Bayerischen Viertel,,http://www.neurologie-jawari.de,8257529760,13.3383383,52.4869956,,,,,,,
Berlin,17,10825,Bozener Straße,doctors,surgery,Atrium Chirurgicum,,https://www.chirurgicum-berlin.de/,8257529763,13.3384653,52.486949,,,,,,,
Berlin,17,10825,Bozener Straße,doctors,radiology,Conradia,,https://www.conradia-berlin.de/,8257529764,13.3383097,52.4869438,,,,,,,
Berlin,18,10825,Bozener Straße,doctors,psychiatry,Gühler,,,8257529767,13.3383484,52.4872219,DE,Schöneberg,,,,,
Berlin,42,10715,Bundesallee,doctors,gynaecology,Petra Großmann,"Mo,Th,Fr 09:00-13:00, Mo,Tu,Th 14:00-18:00, We 08:00-13:00, Tu 11:00-13:00",https://www.frauenarzt-berlin.com,8257529775,13.3305353,52.4869514,DE,,,,,,
Berlin,42,10715,Bundesallee,doctors,general;homeopathy,Dr. med. Silke von Karger,"Mo,Tu,Th,Fr 09:00-13:00, Mo 16:00-18:00, We 17:00-20:00",https://praxis-vonkarger.de,8257529777,13.3305415,52.4869278,DE,,,,,,
Berlin,2,10789,Marburger Straße,doctors,general,Dr. med. Renate Johannknecht,,,8264511432,13.3369579,52.50326,DE,Charlottenburg,,,,,
Berlin,12,10789,Marburger Straße,doctors,radiology,medneo MRT-Diagnostikzentrum,,https://www.medneo.com/de/berlinc/zentrum/berlin-charlottenburg/,8264511445,13.336481,52.5021,DE,,,,,,
Berlin,12,10789,Marburger Straße,doctors,orthopaedics,Orthopädische Privatpraxis,,https://www.dr-shami.com/,8264511446,13.3364562,52.5020692,DE,,,,,,
Berlin,12,10789,Marburger Straße,doctors,gastroenterology,Dr. med. Cuno Theobald,,,8264511448,13.3365416,52.5020601,DE,,,,,,
Berlin,21,10789,Augsburger Straße,doctors,internal,Dr. med. Thomas Anders,"Tu-Fr 09:00-12:00, Mo 09:00-13:00, Tu,Th 14:00-18:00",,8264913096,13.3359781,52.5009978,DE,Charlottenburg,,,,,
Berlin,52,12489,Dörpfeldstraße,doctors,urology,Urologische Praxis Tim Riedel,"Mo,We 08:00-14:00; Tu,Th 11:00-18:00; Fr ""nach Vereinbarung""",https://adlershof-urologie.de/,8265267623,13.5495876,52.4386083,,,yes,,,,
Berlin,52,12489,Dörpfeldstraße,doctors,general,Dorothea Bennewitz,,,8265267625,13.5493889,52.4387712,,,yes,,,,
Berlin,11,10825,Salzburger Straße,doctors,dermatology,Hautarztpraxis am Bayerischen Platz,"We 09:00-14:00, Tu 14:00-19:00, We 09:00-14:00, Th 09:00-12:00, Fr 09:00-14:00",http://www.hautpraxis-bayerischerplatz.de/,8265318073,13.3414364,52.4880308,DE,Schöneberg,,,,,
Berlin,58,10627,Wilmersdorfer Straße,doctors,dermatology;dermatovenereology,die hautexperten,Mo 09:00-13:00; Tu 10:00-15:00; Th 09:00-13:00,https://www.diehautexperten.de,8288675245,13.3062074,52.5075148,,,yes,,praxis@diehautexperten.de,,
,70b,,Müllerstraße,doctors,dermatology,Hautärztin Brigitta Reinsch,"Mo-Tu,Th-Fr 09:00-12:00; Mo,Th 15:00-18:00; PH closed",,8307364246,13.3405048,52.5572714,,,no,,,,
Berlin,1A,13507,Berliner Straße,doctors,ophthalmology,Augenarztpraxis Birthe Venrath,,http://augenarzt-tegel.com/,8319088520,13.2834041,52.5894876,DE,Tegel,,,,,
Berlin,92,12163,Schildhornstraße,doctors,child_psychiatry,Praxis für Kinder- und Jugendlichenpsychotherapie,,http://www.psychotherapie-grauer.de/,8327512905,13.3216613,52.4623435,DE,Steglitz,,,,,
Berlin,89,12161,Wiesbadener Straße,doctors,urology,Frank Sudhoff,,,8330236498,13.3273636,52.4713382,DE,Friedenau,,,,,
Berlin,59,12161,Stubenrauchstraße,doctors,gynaecology,Praxis am Schillerplatz,"Mo 09:00-13:00; Tu,Th 09:00-13:00,15:00-18:00; Fr 08:00-12:00",https://www.praxis-dr-haase.info/,8330236509,13.323795,52.4712094,DE,Friedenau,,,,,
Berlin,59,12161,Stubenrauchstraße,doctors,gynaecology,Praxis am Schillerplatz,"Mo,Tu,Th 09:00-13:00, Tu,Th 15:00-18:00, Fr 08:00-12:00",http://www.frauenaerztin-dr-jacob.de/,8330236510,13.3237085,52.471221,DE,Friedenau,,,,,
Berlin,76a,10551,Turmstraße,doctors,internal;neurology;infectious_diseases;hormone_replacement_therapy,Praxis Turmstraße MVZ,"Mo 08:00-13:00,15:00-17:00; Tu 08:00-13:00,15:00-18:00; We 08:00-13:00; Th 08:00-13:00,15:00-18:00; Fr 08:00-13:00",https://www.praxis-turmstrasse.de/,8333835044,13.3351531,52.5265449,,,limited,,,,
Berlin,52a,12161,Rheinstraße,doctors,ophthalmology,Dr. med. Kay Uwe Fiedler,"Mo,We,Fr 08:00-12:00, Mo 13:30-18:00, Tu 12:00-14:30, Th 13:30-15:00",,8355364805,13.3321218,52.4681354,DE,Friedenau,,,,,
Berlin,52a,12161,Rheinstraße,doctors,gynaecology,Nicola Dankelmann,"Mo,Fr 08:00-13:00; Tu,Th 14:00-19:00; We 09:00-14:00",,8355364806,13.3321429,52.468092,DE,Friedenau,,,,,
Berlin,61,12163,Markelstraße,doctors,general,Hausarztpraxis Steglitz,"Mo-Fr 08:00-12:00, Mo,Tu,Th 15:00-19:00",https://www.hausarztpraxis-steglitz.de/,8355407919,13.3257343,52.4635431,DE,Steglitz,,,,,
Berlin,104/105,12161,Bundesallee,doctors,surgery,"Facharztpraxis für Mund-, Kiefer- und Gesichtschirurgie",Mo-Fr 09:00-18:00,https://mkg-steglitz.de/,8355450072,13.3285878,52.4657071,DE,Friedenau,,,,,
Berlin,104/105,12161,Bundesallee,doctors,urology,Dr. med. Andreas Straube,"Mo,We 09:00-14:00; Tu,Th 13:00-18:00",http://www.urologe-berlin.com/,8355450073,13.3286413,52.4657049,DE,Friedenau,,,,,
Berlin,104/105,12161,Bundesallee,doctors,gynaecology,Dr. med. Daniela Senger,"Mo,Th 08:00-14:00; Tu 14:00-20:00; Fr 13:00-19:00",https://www.frauenheilkunde-friedenau.de/,8355450074,13.3287083,52.4657041,DE,Friedenau,,,,,
Berlin,104/105,12161,Bundesallee,doctors,gynaecology,Dr. med. Cornelius Schwarz,Mo 14:00-20:00; Tu 08:00-14:00; Th 14:00-20:00; Fr 08:00-13:00,http://www.frauengesundheit-friedenau.de/,8355450076,13.3286401,52.46567,DE,Friedenau,,,,,
Berlin,104/105,12161,Bundesallee,doctors,internal;general,Praxis an der Kaisereiche (Standort 2),"Mo,We-Fr 08:00-13:00, Mo 15:30-18:00",https://www.kaisereiche.de/,8355450077,13.3287034,52.4656641,DE,Friedenau,,,,,
Berlin,104/105,12161,Bundesallee,doctors,internal;general,Praxis für Innere Medizin,"Mo-Fr 08:00-13:00, Mo-Th 15:00-18:00",http://www.praxis-für-innere-medizin.de,8355450078,13.3285854,52.4656374,DE,Friedenau,,,,,
Berlin,104/105,12161,Bundesallee,doctors,orthopaedics,Praxis für Orthopädie und Unfallchirurgie,"Mo,Tu,Th 09:00-12:00, We,Fr 09:00-12:30, Mo,Tu,Th 15:00-18:00",https://www.orthopaedie-bundesallee.de/,8355450079,13.328634,52.4656367,DE,Friedenau,,,,,
Berlin,104/105,12161,Bundesallee,doctors,internal;rheumatology,Rheumatologische Schwerpunktpraxis,"Mo,Tu,Th,Fr 08:00-12:00, Mo,Tu,Th 15:00-18:00",https://www.rheumapraxis-brandt-juergens.de/,8355450080,13.328701,52.4656352,DE,Friedenau,,,,,
Berlin,104/105,12161,Bundesallee,doctors,radiology,Radiologische Praxis Bundesallee,Mo-Th 08:30-18:00; Fr 08:30-13:30,https://www.mrt-berlin.com/,8355450081,13.3287557,52.4656819,DE,Friedenau,,,,,
Berlin,25,10825,Innsbrucker Straße,doctors,paediatrics,Dr. med. Susanne Reibel;Dr. med. Sarah Schnittert-Hübener,"Mo-Fr 09:00-12:00, Mo-Th 14:00-17:00",https://www.reibel-schnittert.de/,8357507504,13.3427802,52.4801536,DE,Schöneberg,no,,,,
Berlin,67,10787,Nürnberger Straße,clinic,,Ärztehaus am Europacenter,,http://www.fv-aerztehaus.de/index.html,8358306416,13.3410049,52.5043567,,,,,,,
Berlin,71,10437,Schönhauser Allee,doctors,dermatology,Dr. Hanna von Hutten,"Mo 15:00-18:00; Th 08:00-13:00 ""Akutsprechstunde"" || Tu 08:00-13:00; Th 15:00-18:00; Fr 09:00-13:00 ""nur mit Termin""",https://dermatologie-hutten.de/,8375092017,13.4138842,52.5481267,DE,Prenzlauer Berg,,,,,
Berlin,20,10319,Balatonstraße,clinic,,Ärztehaus,,,8378417924,13.50974,52.4977918,,,yes,,,,
Berlin,95,12161,Bundesallee,doctors,neurology;psychiatry,Dr. med. G. Benesch,"Mo,Tu,Th 08:30-12:00,15:00-18:00",,8378546954,13.3279562,52.4664723,DE,Friedenau,,,,,
Berlin,19,12163,Schloßstraße,doctors,otolaryngology,Praxis für Hals-Nasen-Ohrenheilkunde,"Mo-Fr 09:00-12:00, Mo,Tu,Th 15:00-18:00",https://www.hnozentrum-berlin.de/praxis-steglitz,8378546971,13.3240856,52.4607714,DE,Steglitz,,,,,
Berlin,19,12163,Schloßstraße,doctors,neurology,Privatpraxis NeuroMed Berlin,,https://www.neuromed-berlin.de,8378546972,13.3240653,52.4608079,DE,Steglitz,,,,,
Berlin,19,12163,Schloßstraße,doctors,gynaecology,Antonia Seeger-Held,"Mo 08:30-14:00; Tu,Th 14:00-19:00; We,Fr 09:00-14:00; PH,Su off",,8378546973,13.3241156,52.4608524,DE,Steglitz,,,,,
Berlin,10,12163,Hackerstraße,doctors,psychiatry,Dipl.-Psych. Johannes Hartmann,,,8379002230,13.3234013,52.465006,DE,Steglitz,,,,,
Berlin,38,12159,Handjerystraße,doctors,internal;cardiology,Dr. med. Joachim Wunderlich,"Mo-We 09:00-15:00; Th 09:00-14:00, Fr ""nach tel. Vereinbarung""",https://www.praxiswunderlich.de/,8379002240,13.332008,52.4705238,DE,Friedenau,,,,,
Berlin,40,12053,Flughafenstraße,doctors,general,Dr. med. R. Bleibtreu,"Mo,Tu,Th,Fr 09:00-12:00, Mo 16:00-18:00",,8412830852,13.4272342,52.4811865,DE,,no,"prakt. Arzt – EKG, Bestrahlungen, Labor",,,
Berlin,8,10715,Berliner Straße,doctors,psychiatry,Dr. med. Mariam Ujeyl,"Mo 09:00-13:00,15:00-18:00, Tu,Th,Fr 09:00-14:00, Tu 16:00-19:00",https://www.praxis-ujeyl.de/,8422865843,13.3327185,52.487761,DE,Wilmersdorf,,,,,
Berlin,8,10715,Berliner Straße,doctors,neurology;psychiatry,Dr. med. Uta Siegel,,https://www.dr-med-uta-siegel.de/,8422865844,13.3326751,52.487745,DE,Wilmersdorf,,,,,
Berlin,58,10825,Grunewaldstraße,doctors,general,Tanja Kovacheva,,,8423496190,13.3414615,52.4884911,DE,Schöneberg,,,,,
Berlin,58,10825,Grunewaldstraße,doctors,psychiatry,Bernd Bergander,,,8423496191,13.3415022,52.4884947,DE,Schöneberg,,,,,
Berlin,44,10825,Grunewaldstraße,doctors,paediatrics,Kalus Brunnemann,,https://kinderarztpraxis-schoeneberg.de/,8423496194,13.3419228,52.4888846,DE,Schöneberg,,,,,
Berlin,110,12045,Sonnenallee,doctors,general;sports;naturopathy,Gemeinschaftspraxis Musebrink,"Mo,Tu,Th 11:00-17:00 || ""Mittwochs und Freitags nur nach telefonischer Vereinbarung""",,8430105023,13.4404571,52.481281,DE,Neukölln,,,,,
Berlin,2/2A,10709,Paderborner Straße,clinic,somnology,Zentrales Schlaflabor,,https://www.schlaflaborberlin.de/,8435708025,13.3066377,52.4971645,DE,Wilmersdorf,,,,,
Berlin,24,12619,Hugo-Distler-Straße,doctors,general;paediatrics,,,,8463875433,13.601967,52.5206654,DE,Kaulsdorf,,Allgemein- und Kinderärztin,info@praxis-rosenstock.de,,
Berlin,3,12347,Britzer Damm,doctors,general;gynaecology;internal,Praxisgemeinschaft Britzer Damm,"Mo,Tu,Th 08:00-18:00; We,Fr 08:00-14:00",https://praxisbritz.de/,8464074066,13.4347079,52.462617,DE,Britz,no,,,,
Berlin,113-119,12157,Grazer Damm,doctors,surgery;urology;paediatrics,Praxis für Kinderchirurgie und Kinderurologie,,https://kinderchirurgie-grazerdamm.de/,8486926090,13.348346,52.4698065,DE,Schöneberg,,,,,
Berlin,113-119,12157,Grazer Damm,doctors,paediatrics,Antje Brumby,,,8486926091,13.34835,52.4697642,DE,Schöneberg,,,,,
Berlin,201,13055,Landsberger Allee,clinic,,Ärztehaus,Mo-Fr 08:00-19:00,,8491450219,13.4768042,52.533436,DE,Alt-Hohenschönhausen,,,,,
Berlin,3,12043,Geygerstraße,doctors,general,Praxis Ariadne Klinkenberg,Mo-Fr 09:00-12:30,http://www.praxis-ariadne-klinkenberg.de,8491718818,13.4427951,52.4794964,DE,Neukölln,,,,,
Berlin,43,12045,Sonnenallee,doctors,gynaecology,Dr. med. Birgit Radisch,"Mo 09:00-17:00; Tu,Th 15:00-18:00; We 14:00-17:00, We,Fr 09:00-13:00",,8491718819,13.4318601,52.485723,DE,Neukölln,,,,,
Berlin,1A,13465,Fürstendamm,doctors,gynaecology,Frauenpraxis Dr. Joanna Breitkreutz,,https://www.frauenpraxis.berlin/,8505637972,13.2922874,52.632699,DE,Frohnau,yes,,,,
Berlin,10-14,13465,Zeltinger Platz,doctors,dermatology;diabetology;general,"Praxis für Dermatologie, Diabetologie und Allgemeinmedizin","Mo 08:00-14:00; Tu,Th 08:00-12:30,15:00-17:30; Fr 08:00-12:30",https://aerztezeltingerplatz.de/,8505700352,13.2914067,52.6325765,DE,Frohnau,yes,,,,
Berlin,1,13465,Wiltinger Straße,doctors,gynaecology,Frauenärztliche Gemeinschaftspraxis,"Mo,Tu,Th,Fr 08:00-12:00, Mo,Tu 14:00-18:00",https://www.frauenarzt-frohnau.de/,8506246561,13.2900434,52.6345744,DE,Frohnau,no,,,,
Berlin,8,13465,Edelhofdamm,doctors,gynaecology,Frauenarztpraxis Aphrodite,"Mo,Th 09:00-12:00,15:00-20:00; Tu 07:00-09:00,11:00-16:00; We,Fr 09:00-12:00",,8508833125,13.2933318,52.6336188,DE,Frohnau,no,,,,
Berlin,4-6,13465,Zeltinger Platz,doctors,otolaryngology,HNO Praxis Susanne Holz,"Mo 09:00-14:00, Tu 09:00-13:00,14:00-18:00, We 09:00-13:00, Th 10:00-18:00, Fr 09:00-13:30",http://www.hno-frohnau.de/,8508833126,13.2906146,52.6331188,DE,Frohnau,no,,,,
Berlin,5,13465,Zeltinger Platz,doctors,orthopaedics,Orthopädie Frohnau,"Mo,Tu,Th,Fr 09:00-14:00, Mo 15:00-17:00, Th 15:00-18:00",https://www.orthopaedie-frohnau.de/,8508833139,13.2898508,52.6337341,DE,Frohnau,limited,,,no,
,45,13351,Transvaalstraße,doctors,general,Spreemedizin MVZ Rehberge (Allgemeinmedizin),"Mo-Tu,Th 09:00-12:00,15:00-18:00; Fr 09:00-12:00; PH closed",https://www.doctolib.de/medizinisches-versorgungszentrum-mvz/berlin/mvz-spreemedizin-transvaalstrasse,8511446040,13.3446336,52.5537478,,,yes,,,,
Berlin,61,12161,Südwestkorso,doctors,general,Uwe Steffens,"Mo,Tu,Th 09:00-12:00; We 10:00-14:00; Fr 09:00-12:00",,8516220514,13.3209047,52.4722076,DE,Friedenau,,,,,
Berlin,59,14197,Südwestkorso,doctors,radiology,Radiologie Wilmersdorf,Mo-Th 09:00-18:00; Fr 09:00-13:00,https://www.radiologie-wilmersdorf.de/,8516220516,13.3195367,52.4713139,DE,Friedenau,no,,,,
Berlin,8,14197,Rüdesheimer Straße,doctors,internal;cardiology;general,Praxis am Rüdesheimer Platz,"Mo-Th 09:00-12:00,15:00-18:00; We,Fr 09:00-12:00",http://www.herzmediziner.de,8516231317,13.3140114,52.4727811,DE,Wilmersdorf,no,,,,
Berlin,20,12161,Wilhelmshöher Straße,doctors,psychotherapy,Wolfgang Fischer,,,8516231318,13.3230853,52.472255,DE,Friedenau,,,,,
Berlin,32,12047,Bürknerstraße,doctors,general;internal,Praxis am Maybachufer,"Mo 08:00-12:00,15:00-18:00; Tu 08:00-12:00,13:00-16:00; We 08:00-12:00,13:00-16:00; Th 08:00-12:00,15:00-18:00; Fr 08:00-12:00",https://www.praxis-am-maybachufer.de,8538844848,13.4278557,52.4933562,,,yes,,,,
Berlin,11,10715,Babelsberger Straße,doctors,general;psychotherapy;acupuncture;homeopathy,Dr. Martin Klieme;Daniela Merkle,"Mo-Fr 09:00-12:00, Mo,Tu,Th 14:00-18:00",https://www.praxis-dr-klieme.de/,8541213001,13.3348635,52.4848206,DE,,,,,,
Berlin,16,10825,Wartburgstraße,doctors,gynaecology,Mirjam Bender,"Tu-Fr 09:00-13:00, Mo 09:00-15:00, Tu,Th 15:00-19:00",https://www.frauenärztin-in-schöneberg.de,8541213015,13.3436457,52.4868954,DE,Schöneberg,yes,,,,
Berlin,19,10825,Wartburgstraße,doctors,urology,Praxis für Urologie und Andrologie Roman Reunkoff,"Mo,Tu,Th,Fr 09:00-12:00, Mo,Tu,Th 15:00-18:00, Fr 09:00-12:00",https://urologe-schoeneberg.de/,8541232419,13.3419491,52.4867769,DE,Schöneberg,,,,,
Berlin,4,13465,Ludolfingerplatz,doctors,neurology;psychiatry,Die Nervenärzte,Mo 09:00-17:00; Tu 08:00-14:00; We 09:00-18:00; Th 08:30-15:30; Fr 09:00-13:30,https://dienervenaerzte.de/,8542075826,13.2881203,52.6331874,DE,Frohnau,no,,,,
Berlin,49,12621,Myslowitzer Straße,doctors,orthopaedics,Orthopädische Praxis Dr. Hensel,"Mo,Tu,Th 08:00-12:00,12:30-16:30, We 14:00-18:00, Fr 08:00-12:00; PH off",https://orthopaedie-dr-hensel.de/#kontakt,8557913534,13.5926198,52.5070193,,,,,,,
Berlin,1,14199,Dillenburger Straße,doctors,paediatrics,Dr. med. Sigrid Schründer,"Mo,Tu,Fr 08:00-13:00; We,Th 14:00-18:00",http://www.kinderaerztin-schruender.de/,8567917077,13.3081817,52.4675031,DE,Dahlem,,,,,
Berlin,47a,10713,Hohenzollerndamm,doctors,gynaecology,Dr. med. Mathias Gehlhoff,"Mo 09:00-15:00; Tu,Th 13:00-18:00; Fr 09:00-12:00",,8589182867,13.3013352,52.4886706,DE,Halensee,,,,,
Berlin,47a,10713,Hohenzollerndamm,doctors,child_psychiatry,Praxis Asklepiion,"Tu,Th 09:00-12:00,12:30-19:00, Mo,We 13:00-19:00, We,Fr 08:00-12:00, Fr 12:30-17:00, Mo 09:00-12:00",http://www.asklepiion.de/,8589182868,13.3012678,52.4886453,DE,Halensee,,,,,
Berlin,47a,10713,Hohenzollerndamm,doctors,dermatology;allergology;dermatovenereology,Dr. med. Bernd Hegemann,"Mo 12:00-18:00; Tu,Th 09:00-12:00,15:00-18:00; Fr 09:00-13:00",https://hautarztberlin.de/,8589182870,13.3011812,52.4885783,DE,Halensee,,,,,
Berlin,47a,10713,Hohenzollerndamm,doctors,internal;gastroenterology,Gemeinschaftspraxis Hohenzollerndamm,"Mo,Tu,Th 08:00-18:30; Fr 08:00-13:00; We 08:00-13:30",https://www.praxis-hohenzollerndamm.de,8589182871,13.3012183,52.4886823,DE,Halensee,,,,,
Berlin,47a,10713,Hohenzollerndamm,doctors,gynaecology,Dr. med. Mathias Gehlhoff,"Mo 09:00-15:00; Tu,Th 13:00-18:00; Fr 09:00-12:00",,8589182872,13.3012026,52.4886344,DE,Halensee,,,,,
Berlin,25,10589,Osnabrücker Straße,doctors,general,Praxis für Allgemeinmedizin Katja & Stephan Berger,"Mo 08:30-12:30,15:00-18:00; Tu 08:30-15:00; We 08:30-12:30; Th 08:30-12:00, 15:00-18:00; Fr 08:30-13:00",https://www.praxis-doktor-berger.de/,8594871398,13.300948,52.5258635,DE,,,,,,
Berlin,41,10115,Boyenstraße,doctors,ophthalmology,Praxis für Augenheilkunde Dr. Claudia Scherer & Kollegen,"Mo,Th 09:00-18:00; Tu-We 09:00-13:00 || Tu,We,Fr ""und nach Vereinbarung""",https://www.augenarztpraxis-berlin.de/,8606443942,13.3724445,52.5371202,DE,Mitte,yes,,,,
