addr:city,addr:housenumber,addr:postcode,addr:street,amenity,healthcare,healthcare:speciality,name,opening_hours,operator,website,osm_id,osm_type,longitude,latitude,addr:country,addr:suburb,check_date:opening_hours,contact:phone,contact:website,level,wheelchair,description,short_name,email,fax,health_facility:type,health_specialty:family_medicine,health_specialty:internal_medicine,medical_system:western,phone,toilets:wheelchair,check_date,contact:email,contact:fax,opening_hours:url,image,outdoor_seating,dispensing,office,comment,wheelchair:description,health_specialty:obstetrics,health_specialty:reproductive_medicine,source,healthcare:alternative,operator:type,internet_access,toilets,not:brand:wikidata,health_specialty:ophthalmology,min_age,operator:start_date,health_specialty:gynaecology,emergency,health_specialty:orthopaedics,opening_hours:signed,name:en,health_specialty:dermatology,health_specialty:surgery,alt_name,note,health_specialty:venereology,addr:housename,description:de,health_specialty:paediatrics,home_visit,fixme,addr:inclusion,blind:description:de,deaf:description:de,health_specialty:psychosomatic_medicine,health_specialty:psychotherapy,health_specialty:traditional_chinese_medicine,addr:place,payment:cash,payment:credit_cards,payment:debit_cards,contact:facebook,name:ru,opening_hours:reception,opening_hours:dr_weinhold,operator:wikidata,health_specialty:emergency_medicine,health_specialty:sports_medicine,payment:mastercard,payment:visa,layer,opening_hours:note,note:de,phone_1,health_specialty:diagnostic_radiology,health_specialty:dentistry,health_specialty:maxillofacial_surgery,access,name:de,contact:mobile,doctor,instagram,opening_hours:note:de,health_specialty:allergology,health_specialty:pulmonology,disease:hiv,disease:stds,start_date,blind:description,operator:wikipedia,health_specialty:gastroenterology,internet_access:fee,internet_access:ssid,addr:floor,elevator,language:en,language:es,language:fr,language:tr,wheelchair:description:de,air_conditioning,health_service:prevention,health_service:test,lgbtq:trans,health_specialty:cardiology,healthcare:speciality:de,health_specialty:paediatric_gastroenterology,beauty,opening_hours:covid19,name:ja,branch,name:signed,old_name,mobile,payment:american_express,payment:coins,payment:maestro,payment:notes,payment:telephone_cards,capacity,day_surgery,health_specialty:pain_medicine,health_specialty:andrology,health_specialty:urology,health_specialty:optometry,opening_hours:office,survey:date,counselling_type:nutrition,health_service:counselling,health_specialty:acupuncture,health_specialty:homoeopathy,health_specialty:mind_body_intervention,health_specialty:naturopathy,health_specialty:osteopathy,health_specialty:phythotherapy,insurance:health,health_specialty:adult_psychiatry,health_specialty:neurology,reservation,noname,payment:privat,contact:instagram,health_specialty:neonatology,health_specialty:ear_nose_throat,social_facility:for,wheelchair:description:en,url,language:de,language:ku,language:ru,language:ar,language:th,fixme:type,description:en,health_service:examination,smoking,building,building:levels,neighborhood,roof:shape,height,roof:levels,roof:colour,social_facility,wikidata,wikimedia_commons,deaf:description,official_name,brand,brand:wikidata,wikipedia,roof:height,heritage,heritage:operator,lda:criteria,ref:lda,heritage:website,building:colour,ele,health_specialty:anesthesiology,health_specialty:hand_surgery,health_specialty:trauma_surgery,not:operator:wikidata,work_accident,building:material,type,building:parts,contact:city,contact:country,contact:housenumber,contact:postcode,contact:street,contact:suburb
,,,,doctors,doctor,,,,,,7691713085,node,13.3830802,52.4596874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,37,10243,Gubener Straße,doctors,doctor,general;internal;virology;infectious_diseases;hiv;hepatitis;travel_medicine;psychiatry;neurology,Praxis City Ost,Mo-Fr 09:00-12:00,,https://www.praxiscityost.de/,7698831698,node,13.4501451,52.5101335,,,,,,,,,,,,,,,,+49 30 29 36 39 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,27,10715,Weimarische Straße,doctors,doctor,paediatrics,Kinderarztpraxis Sohela Seyyedi,"Mo,Th 09:00-12:00,14:00-17:00; We 10:00-13:00; Tu,Fr 09:00-13:00",,https://www.kinderarztpraxis-seyyedi.de/,7703054716,node,13.3245632,52.4815835,DE,Wilmersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,2-3,12159,Rheinstraße,doctors,doctor,gastroenterology,Gastroenterologie Friedenau,Mo-We 10:00-17:00; Th 10:00-15:00; Fr 10:00-12:00,Dirk Lampe;Alexander Schultze-Motel,https://www.medberlin.de/,7704986441,node,13.3346305,52.4712389,DE,Friedenau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,6,12159,Schmargendorfer Straße,doctors,doctor,homeopathy,Daniela Meierkord,"""Sprechstunden nur nach telefonischer Vereinbarung""",,,7704986443,node,13.3335045,52.4716711,DE,Friedenau,,,,,no,,,,,,,,,,,2023-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,44,12161,Rheinstraße,doctors,doctor,psychotherapy,Marianne Fischer-Horn,Tu 15:00-18:00,,,7705210652,node,13.3299049,52.4660223,DE,Friedenau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,34,10709,Westfälische Straße,doctors,doctor,psychiatry,Fachärztliche Gemeinschaftspraxis,Mo 10:00-15:00; Tu 10:00-17:00; We 10:00-15:00; Th 10:00-15:00; Fr 15:00-18:00,Magdalena Manker;Christiane Witthinrich;Andrea Viertler,,7707711190,node,13.2967747,52.4959062,DE,Halensee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,32,10709,Westfälische Straße,doctors,doctor,internal,Praxis Dr. Machens,"Mo-Fr 08:30-12:00, Th 08:30-12:00,15:00-18:00",,https://dieinternistin.de/,7707711191,node,13.2972179,52.4958528,DE,Halensee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,3,10715,Bundesplatz,doctors,doctor,gynaecology,Frauenmedizin am Bundesplatz,"Mo,Tu,Fr 08:30-14:30; Th 13:00-19:00",,,7707719359,node,13.327625,52.4795733,DE,Wilmersdorf,,+49 30 85731901,https://www.frauenmedizin-am-bundesplatz.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,8,10715,Bundesplatz,doctors,doctor,general;naturopathy;acupuncture,Praxis Wildfeuer,"Mo,We,Th 09:00-13:00,15:00-18:00; Tu 09:00-13:00,15:00-19:00; Fr 09:00-13:00",,https://arztpraxis-wilmersdorf.com,7707719364,node,13.3279004,52.4783818,DE,Wilmersdorf,,,,,,,,,,,,,,+49 30 8539991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,11,10245,Ehrenbergstraße,doctors,doctor,general,Dr. med. Franziska Mietschke,"Mo,Th,Fr 08:00-12:00; Tu 13:00-18:00",Dr. Franziska Mietschke,,7710302680,node,13.452399,52.5040086,DE,Friedrichshain,,+49 30 2969833,https://dr-mietschke.de/,5,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,1,10437,Ahlbecker Straße,doctors,doctor,dermatology,Dr. med. Andreas Kromer,"Mo,Tu,Th 08:00-13:00,15:00-18:00; Fr 08:00-14:00",,https://www.hautarzt-dr-kromer.de,7712040247,node,13.4263652,52.5442115,,,,,,,,,,,,,,,,,,2025-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,3,10711,Ringbahnstraße,doctors,doctor,gynaecology,Bogdan Myndiuk,"Mo,We 12:30-19:00; Tu,Th 08:00-14:00; Fr 10:00-14:00",,https://mein-frauenarzt-in-berlin.de/,7744838947,node,13.2895786,52.4979572,DE,Halensee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,Hauptstraße,doctors,doctor,general,Allgemeinmedizin,"Mo 09:00-11:00,14:00-17:00; Tu 09:00-13:00; We 08:00-13:00; Th 12:00-17:00; Fr 08:00-12:00",,https://allgemeinmedizin-pankow.de/,7746191690,node,13.3670807,52.5855737,,,2025-09-07,,,0,no,,,,,,,,,030 9164866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,45,13158,Garibaldistraße,doctors,doctor,general;homeopathy,Familien Medizin Pankow,,Dr. med. Dorothée Felger-Gräfin Finckenstein,http://familienmedizin-pankow.de,7746191785,node,13.3619852,52.5858745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,21,12159,Wilhelm-Hauff-Straße,doctors,doctor,internal;endocrinology;general,Praxis an der Kaisereiche,"Mo,Tu,Th 08:00-18:30; We 08:00-14:00; Fr 08:00-13:00",Matthias Pirlich;Heiko Tuchelt;Henrik Biering;Agnes Wollny;Ulrike Janiszewski,https://www.kaisereiche.de/,7747274137,node,13.3357146,52.469436,DE,Friedenau,2024-10-21,,,,no,,,praxis@kaisereiche.de,,,,,,+49 30 8595360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,28,12161,Wilhelmshöher Straße,doctors,doctor,psychotherapy,Ernst-Robert Ohlrich,,,,7749857584,node,13.3266466,52.4723427,DE,Friedenau,2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,156,13409,Residenzstraße,doctors,doctor,general,Hausarztzentrum Residenzstraße,Mo-Th 09:00-18:00; Fr 09:00-18:00,,,7750214885,node,13.3593394,52.5739854,DE,Reinickendorf,2023-08-27,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,3,10715,Hildegardstraße,doctors,doctor,paediatrics,Ilona Ziethen-Bockhorni,"Mo,Fr 09:00-11:00,16:00-18:00; Tu 11:00-13:00,15:00-17:00; Th 10:00-12:00",,,7773837712,node,13.3281684,52.4819075,DE,Wilmersdorf,,+49 30 8548117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,31,10715,Hildegardstraße,doctors,doctor,ophthalmology,Javor Stoykow,,,,7773837714,node,13.328664,52.4815557,DE,Wilmersdorf,2022-08-17,+49 30 8532112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,15,10715,Hildegardstraße,doctors,doctor,homeopathy;general,Martin Kiesel,,,,7774237468,node,13.3219841,52.4819659,DE,Wilmersdorf,,+49 30 8611270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,55,10715,Bundesallee,doctors,doctor,internal,Praxis am Volkspark,,Carsten-Oliver Schulz;Maike Kollendt;Piet Habbel;Gunhild Kühn,,7774237473,node,13.3288914,52.4815387,DE,Wilmersdorf,,+49 30 84723535,https://www.praxis-am-volkspark-berlin.de/,,,Schwerpunkt Hämatologie/Onkologie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,55,10715,Bundesallee,doctors,doctor,general,Elena Dorn,,,,7774237474,node,13.3288711,52.4815212,DE,Wilmersdorf,2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,1,10715,Bundesplatz,doctors,doctor,plastic_surgery;otolaryngology,HNO Praxis am Bundesplatz,"Mo,Tu,Th 09:00-13:00,15:00-18:00; Fr 09:00-13:00",Antonio Jivanjee;Peggy John,http://www.jivanjee.de/,7774237477,node,13.327858,52.4801836,DE,Wilmersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,2,10715,Bundesplatz,doctors,doctor,general;internal,Hausarztpraxis,"Mo 08:00-12:00,16:00-18:00; Tu,Th 10:30-17:00; Fr 08:00-12:00",Andrea von Papen;Andreas von Papen,,7774237480,node,13.3277264,52.4800823,DE,Wilmersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,56,10715,Bundesallee,doctors,doctor,gynaecology,Frauenärztinnen am Bundesplatz,"Mo,Th 08:30-19:00; Tu 08:30-20:00; We 08:30-16:00; Fr 08:30-13:00",Dr. med. Gabriele Halder;Dr. med. Susanne Medenbach;Dr. med. Christel Sadok,https://www.frauenaerztinnen-am-bundesplatz.de,7774258041,node,13.3287174,52.4813093,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,44,12161,Rheinstraße,doctors,doctor,internal,Corinna Garbotz,"""Nach individueller telefonischer Terminvereinbarung""",,https://www.naturheilkunde-garbotz.de/,7775875895,node,13.3299364,52.4660181,DE,Friedenau,2022-07-26,,,,,,,,,,,,,+49 157 59633454,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,111,12163,Schloßstraße,doctors,doctor,dental_oral_maxillo_facial_surgery,Kieferchirurgie Schloss 111,,Dres. Schlesinger Schmechel Al-Obaidi,,7776107184,node,13.3258394,52.4615002,DE,Steglitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,111,12163,Schloßstraße,doctors,doctor,gynaecology,Dr. med. Inge Korsukéwitz,,,,7776123986,node,13.3258406,52.4614723,DE,Steglitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,111,12163,Schloßstraße,doctors,doctor,orthopaedics;surgery,Unfallchirurgisch-Orthopädische Gemeinschaftspraxis,,Dr. med Robert-Achim Boldt;Birgit Hainbach,https://unfallchirurgie-steglitz.de/,7776123987,node,13.3257313,52.4615061,DE,Steglitz,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,15,12159,Fregestraße,doctors,doctor,,Pia Skarabis-Querfeld,,,https://dr-skarabis.de/,7776239757,node,13.3370521,52.4695802,DE,Friedenau,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,11a,12161,Südwestkorso,doctors,doctor,psychotherapy;psychiatry,Dr. med. Monika Al-Khasch,"""Sprechzeiten nach Vereinbarung""",,,7777530637,node,13.3228019,52.474624,DE,Friedenau,,,,,no,,,,,,,,,,,2023-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,general,Dr. med. Julia Ertl,"Mo-We,Fr 09:00-11:00, Mo,Th 16:00-18:00",Julia Ertl,,7796210450,node,13.424566,52.4820008,,,,,,,no,,,,,,,,,,,2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,29,12161,Rheinstraße,doctors,doctor,gynaecology,Anita Höhne,"Mo,Th 12:00-18:00; Tu 08:00-14:00; Fr 08:00-12:00",,https://www.anitahoehne.de/,7799378782,node,13.330337,52.4671998,DE,Friedenau,2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,29,12161,Rheinstraße,doctors,doctor,internal;naturopathy,Privatpraxis Arif Gulijew,"""nach Termin Vereinbarung""",,https://naturmedizin-berlin.de,7799378783,node,13.3303003,52.4671661,DE,Friedenau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,54,10715,Bundesallee,doctors,doctor,dermatology,Melanie Alex,"Mo,Th 14:00-18:00, Tu,Fr 08:30-18:30, Mo,Th 08:30-13:00",,,7804846354,node,13.3292395,52.482022,DE,,2025-10-17,+49 30 8543040,,,,,,,,,,,,,,2025-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,31,10715,Hildegardstraße,doctors,doctor,general;homeopathy,Irene Freimuth;A. Bohnert-Bauknecht,,,,7804846355,node,13.3287138,52.4815662,DE,Wilmersdorf,2022-08-17,+49 30 8536092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,neurology,"Dr. med. Rurik van Heys, Dr. med. Katrin R. Bachus-Banaschak",Mo-Fr 09:00-12:00; Mo-Th 15:00-18:00,,https://neuroberlin.de,7806883057,node,13.3877601,52.4921559,,,,,,,,,,,+493069504684,,,,,+49306938760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
